UserID,Birthday,IsSubscribed,SubscribeDate,GenderFinal,IsVIP,HasUsedWishlist,IsUsingMultipleDevices,SK_GeoCountry
1828470,1989-02-07,Yes,2012-04-24 15:03:51.187,Men,Not VIP,Yes,Yes,13
1864973,,Yes,2012-05-01 15:04:53.000,Men,Not VIP,No,No,177
1873933,,Yes,2012-05-01 15:04:53.000,N/D,Not VIP,Yes,No,198
1905126,,Yes,2012-05-08 15:06:28.760,Women,Not VIP,No,No,77
1837051,1982-07-10,Yes,2012-04-26 14:49:40.760,Men,Not VIP,Yes,No,104768
1857474,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,No,No,109
1856226,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,Yes,No,211
1838420,1973-08-03,Yes,2014-09-02 04:30:15.777,Women,Not VIP,Yes,No,103
2223183,,Yes,2012-06-12 18:29:37.213,N/D,Not VIP,Yes,Yes,198
2108408,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,Yes,No,211
1772151,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,Yes,No,215
1775897,,Yes,2012-04-17 15:38:41.460,Women,Not VIP,No,No,215
1803616,,Yes,2012-04-24 15:03:51.187,N/D,Not VIP,No,No,110
2205416,,Yes,2012-06-12 18:29:36.647,Women,Not VIP,No,No,211
1814371,,Yes,2012-04-24 15:03:51.187,N/D,Not VIP,No,No,11
247009,,Yes,2010-11-09 19:09:11.107,Men,Not VIP,No,No,37
1762427,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,Yes,No,93
2603099,,Yes,2012-07-24 19:29:30.403,Men,Not VIP,No,No,216
2607382,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,Yes,Yes,216
2613391,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,Yes,Yes,216
2595616,,Yes,2012-07-24 19:29:30.403,N/D,Not VIP,Yes,Yes,216
2597769,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,216
2611860,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,216
2597882,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,216
2611636,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,29
2613526,,Yes,2012-07-24 19:29:30.403,N/D,Not VIP,No,No,29
2613726,1987-05-19,Yes,2012-07-23 03:05:17.027,Women,VIP,Yes,No,216
1786347,,Yes,2012-04-19 15:43:30.457,Men,Not VIP,No,No,104769
2608749,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,29
2599146,1990-11-27,Yes,2012-07-24 19:29:30.403,Women,Not VIP,Yes,Yes,216
2613486,,Yes,2012-07-24 19:29:30.403,N/D,Not VIP,No,No,216
2622767,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,216
1773435,,Yes,2012-04-16 18:11:48.463,N/D,Not VIP,No,No,103
2601556,,Yes,2012-07-24 19:29:30.403,N/D,Not VIP,No,No,216
1816372,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,Yes,Yes,98
3918212,,Yes,2012-05-22 13:47:13.840,Women,Not VIP,No,No,29
3933239,,No,,N/D,Not VIP,No,No,216
2148477,,Yes,2012-06-07 15:17:22.810,Men,Not VIP,No,No,93
1682651,,Yes,2012-04-05 19:45:20.320,Men,Not VIP,No,No,109
2555475,,Yes,2012-07-19 16:04:21.193,Men,Not VIP,No,No,29
2559083,,Yes,2012-07-19 16:04:21.193,N/D,Not VIP,No,No,29
1831869,1990-03-29,Yes,2012-04-26 14:49:40.760,Men,Not VIP,Yes,No,13
2575863,,Yes,2011-07-12 20:53:23.760,Women,Not VIP,Yes,Yes,216
2588767,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,216
250629,,Yes,2010-11-15 17:36:52.110,Men,Not VIP,No,No,216
1839262,,Yes,2012-04-26 14:49:40.760,N/D,Not VIP,No,No,77
3930653,,Yes,2012-11-10 16:00:52.370,Women,Not VIP,Yes,Yes,216
3918915,,Yes,2012-02-02 18:42:16.747,Women,Not VIP,Yes,No,29
3932980,,Yes,2012-10-31 22:07:18.377,N/D,Not VIP,Yes,No,216
2624257,,Yes,2012-07-24 19:29:30.403,N/D,Not VIP,Yes,No,216
3931280,,No,,Women,Not VIP,No,No,216
1955900,,Yes,2012-05-15 15:02:47.867,Women,Not VIP,No,No,215
1926097,,Yes,2011-03-01 19:39:11.797,Women,Not VIP,Yes,No,215
1928043,,Yes,2011-10-13 19:36:11.177,Women,Not VIP,No,No,13
1915310,,Yes,2012-05-08 15:06:28.760,N/D,Not VIP,No,No,103
1926423,,Yes,2012-05-08 15:06:28.760,Women,Not VIP,Yes,Yes,215
1934422,,Yes,2012-05-10 15:23:19.057,Women,Not VIP,No,No,215
1952808,,Yes,2012-05-15 15:02:47.867,Men,Not VIP,Yes,No,215
1937361,,Yes,2012-05-10 15:23:19.057,N/D,Not VIP,No,No,167
1938983,1984-10-03,Yes,2012-05-10 15:23:19.057,Men,Not VIP,Yes,Yes,109
1942877,,Yes,2012-04-24 15:03:51.653,Women,Not VIP,No,No,55
1974811,,Yes,2011-02-01 17:38:09.877,N/D,Not VIP,No,No,215
1980895,1977-03-15,Yes,2012-05-15 15:02:47.867,Men,Not VIP,Yes,No,93
1731994,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,13
2177514,,Yes,2012-06-12 18:29:36.647,N/D,Not VIP,No,No,104768
1933534,,Yes,2012-05-10 15:23:19.057,Women,Not VIP,No,No,98
1940835,,Yes,2012-05-10 15:23:19.057,Women,Not VIP,No,No,181
3936237,,No,,Women,Not VIP,No,No,216
3948955,,Yes,2012-12-19 12:39:50.020,Women,Not VIP,No,No,216
3934756,,No,,N/D,Not VIP,No,No,70
3943078,,No,,Women,Not VIP,No,No,197
3947279,,Yes,2012-09-09 18:04:09.423,Women,Not VIP,No,No,216
1869814,,Yes,2012-02-21 20:25:44.510,Men,Not VIP,No,No,215
1900487,,Yes,2012-05-04 15:00:34.417,N/D,Not VIP,No,No,13
1874195,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,No,No,214
1875784,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,Yes,No,215
1875933,,Yes,2012-05-01 15:04:53.000,Men,Not VIP,No,No,21
1882600,,Yes,2012-05-03 15:01:44.230,Women,Not VIP,Yes,No,215
838866,,Yes,2011-11-28 22:26:17.513,N/D,Not VIP,Yes,Yes,216
840128,,Yes,2011-11-28 22:26:17.513,N/D,Not VIP,Yes,No,216
783985,,Yes,2011-11-17 21:09:41.240,Women,Not VIP,No,Yes,216
854763,,Yes,2011-12-09 10:09:06.900,Women,Not VIP,No,No,216
783779,,Yes,2011-11-17 21:09:41.240,Men,Not VIP,No,No,216
1770994,,Yes,2012-04-16 18:11:48.463,N/D,Not VIP,Yes,No,29
1775738,,Yes,2012-04-17 15:38:41.460,N/D,Not VIP,No,No,216
1775906,,Yes,2012-02-23 19:14:54.547,N/D,Not VIP,No,No,70
1837400,,Yes,2012-04-26 14:49:40.760,Men,Not VIP,No,No,13
3934106,1989-12-26,No,,Women,Not VIP,No,No,216
775065,,Yes,2011-11-15 20:23:26.653,Men,Not VIP,Yes,No,37
1774925,,Yes,2012-04-17 15:38:41.460,Men,Not VIP,No,No,216
1975275,,Yes,2012-05-15 15:02:47.867,Women,Not VIP,Yes,No,215
811860,1986-06-13,Yes,2011-11-22 18:48:19.240,Women,Not VIP,Yes,No,29
3947264,,No,,Women,Not VIP,No,No,216
3949947,,No,,Men,Not VIP,No,No,216
2600624,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,216
1988969,,Yes,2012-05-17 15:11:33.593,N/D,Not VIP,Yes,No,13
2012184,,Yes,2011-12-29 19:30:15.363,Women,Not VIP,Yes,No,215
2021090,,Yes,2012-05-22 17:30:57.187,Women,Not VIP,No,No,13
2027176,,Yes,2012-05-22 17:30:57.187,Women,Not VIP,No,No,196
1989604,,Yes,2012-05-15 15:02:48.353,Men,Not VIP,No,No,13
2008338,,Yes,2012-05-22 17:30:57.187,Women,Not VIP,Yes,No,15
2013485,,Yes,2012-05-22 17:30:57.187,Women,Not VIP,No,No,103
1765190,,Yes,2011-07-08 00:09:49.433,Women,Not VIP,No,No,216
1778253,,Yes,2012-04-17 15:38:41.460,N/D,Not VIP,No,No,37
250452,,Yes,2010-11-15 17:36:52.110,Men,Not VIP,No,No,216
1946307,,Yes,2012-05-10 15:23:19.057,Women,Not VIP,No,No,14
1998471,,Yes,2012-05-17 19:14:40.770,Women,Not VIP,Yes,Yes,215
2029355,,Yes,2012-05-22 17:30:57.187,N/D,Not VIP,No,No,77
2003704,,Yes,2012-05-22 17:30:57.187,Men,Not VIP,No,No,215
1788837,,Yes,2012-04-19 15:43:30.457,Women,Not VIP,Yes,No,216
1796826,,Yes,2012-04-19 15:43:30.457,Men,Not VIP,No,No,216
1796976,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,Yes,Yes,216
1792332,1990-02-03,Yes,2012-02-21 20:25:44.510,Women,Not VIP,Yes,No,216
1766513,,Yes,2012-04-16 18:11:48.463,N/D,Not VIP,No,No,29
1777416,,Yes,2012-04-17 15:38:41.460,N/D,Not VIP,Yes,Yes,216
1783245,,Yes,2012-04-19 15:43:30.457,Women,Not VIP,No,No,37
1792724,,Yes,2012-04-19 15:43:30.457,Women,Not VIP,No,No,216
1793326,,Yes,2011-01-04 11:54:06.773,Women,Not VIP,Yes,No,216
1800178,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,Yes,No,216
1802818,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,Yes,No,216
3939810,,No,,Women,Not VIP,No,No,37
3949313,,Yes,2012-12-19 12:39:53.510,N/D,Not VIP,No,No,216
1961340,,Yes,2012-05-15 15:02:47.867,N/D,Not VIP,No,No,31
1804391,,Yes,2012-04-24 15:03:51.187,N/D,Not VIP,No,No,70
1807524,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,No,No,216
1825710,1983-06-26,Yes,2012-04-24 15:03:51.187,Women,Not VIP,Yes,Yes,216
1777464,,Yes,2012-04-17 15:38:41.460,Women,Not VIP,No,No,216
1780657,,Yes,2012-04-17 15:38:41.460,Men,Not VIP,No,No,216
1793710,,Yes,2012-04-19 15:43:30.457,Men,Not VIP,Yes,No,216
1798607,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,No,No,216
1855074,,Yes,2012-02-28 15:40:35.527,N/D,Not VIP,Yes,No,216
809291,,Yes,2011-11-22 18:48:19.240,Women,Not VIP,Yes,No,216
1813488,,Yes,2012-04-24 15:03:51.187,Men,Not VIP,No,No,29
1811957,,Yes,2012-04-24 15:03:51.187,Men,Not VIP,No,No,216
1818460,,Yes,2012-04-24 15:03:51.187,N/D,Not VIP,No,No,29
1820079,,Yes,2012-04-24 15:03:51.187,Men,Not VIP,No,No,216
1837846,1992-06-21,Yes,2012-04-26 14:49:40.760,Men,Not VIP,Yes,No,216
1804299,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,No,No,216
1804910,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,No,No,216
1812591,,Yes,2012-04-24 15:03:51.187,N/D,Not VIP,No,No,29
1820554,,Yes,2012-04-24 15:03:51.187,N/D,Not VIP,No,No,216
1832961,,Yes,2012-04-26 14:49:40.760,N/D,Not VIP,Yes,No,216
1826542,,Yes,2012-04-24 15:03:51.187,N/D,Not VIP,No,No,216
1828360,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,No,No,37
1810054,1978-05-26,Yes,2012-04-24 15:03:51.187,Women,Not VIP,No,No,29
1837296,,Yes,2012-04-26 14:49:40.760,Men,Not VIP,Yes,No,216
1827755,,Yes,2011-07-08 00:09:49.433,Women,Not VIP,No,No,216
1834350,,Yes,2012-04-26 14:49:40.760,Men,Not VIP,Yes,No,29
1839487,,Yes,2012-04-26 14:49:40.760,N/D,Not VIP,Yes,No,29
1842072,,Yes,2012-04-26 14:49:40.760,Women,Not VIP,No,No,37
1814157,,Yes,2012-04-24 15:03:51.187,N/D,Not VIP,No,No,216
1827576,,Yes,2012-03-13 14:38:52.980,N/D,Not VIP,No,No,216
794465,1968-12-31,Yes,2009-05-04 11:35:57.407,Women,Not VIP,Yes,No,216
1770816,,Yes,2012-04-16 18:11:48.463,N/D,Not VIP,No,No,70
1855895,,Yes,2012-05-01 15:04:53.000,N/D,Not VIP,No,No,216
1868605,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,No,Yes,216
1875345,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,No,No,29
1876274,,Yes,2012-05-01 15:04:53.000,N/D,Not VIP,No,No,216
1853290,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,Yes,Yes,216
1869494,,Yes,2012-03-13 21:30:28.027,Women,Not VIP,Yes,Yes,29
1875437,,Yes,2012-05-01 15:04:53.000,Men,Not VIP,No,No,216
1870637,,Yes,2012-05-01 15:04:53.000,N/D,Not VIP,No,No,216
1859604,,No,2012-05-01 15:04:53.000,Women,Not VIP,No,Yes,216
1874078,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,No,No,37
1831860,,Yes,2012-04-26 14:49:40.760,Women,Not VIP,No,No,216
1840105,,Yes,2012-04-26 14:49:40.760,Women,Not VIP,No,No,216
1846834,,Yes,2012-02-21 20:25:44.510,Women,Not VIP,No,No,216
1835215,,No,2012-04-26 14:49:40.760,N/D,Not VIP,No,No,216
1843869,,Yes,2012-04-26 14:49:40.760,Women,Not VIP,Yes,Yes,216
1843682,,Yes,2012-04-26 14:49:40.760,Men,Not VIP,No,No,216
278500,1975-08-23,Yes,2010-12-24 06:08:56.800,Men,Not VIP,Yes,No,70
1847023,,Yes,2012-05-01 15:04:53.000,N/D,Not VIP,Yes,Yes,216
1847109,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,No,No,216
1842457,1982-12-03,Yes,2012-01-17 13:18:12.543,Men,Not VIP,Yes,No,29
1847839,,Yes,2012-04-26 18:58:31.107,Women,Not VIP,No,No,216
284104,,Yes,2011-01-04 11:54:06.443,Men,Not VIP,Yes,No,37
1786960,1957-05-19,Yes,2014-11-29 00:26:14.520,Women,Not VIP,Yes,Yes,70
1791140,,Yes,2012-04-19 15:43:30.457,Women,Not VIP,No,No,29
1791315,,Yes,2012-04-19 15:43:30.457,Women,Not VIP,No,No,216
1798342,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,Yes,No,29
1798767,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,No,No,29
281117,1986-01-03,Yes,2010-12-28 19:04:48.930,Men,Not VIP,Yes,No,216
1826050,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,No,Yes,216
1851186,,Yes,2012-05-01 15:04:53.000,N/D,Not VIP,No,No,216
1863940,,Yes,2012-04-29 04:19:34.787,N/D,Not VIP,No,No,216
1867112,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,No,No,216
1868720,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,No,No,216
1874493,1972-10-07,Yes,2012-05-01 12:09:00.423,Men,Not VIP,Yes,No,70
265254,,Yes,2010-12-06 12:36:23.907,Women,Not VIP,No,No,37
894054,,Yes,2011-12-09 10:09:06.900,Women,Not VIP,No,No,37
1848678,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,No,No,216
3179578,,No,,N/D,Not VIP,No,No,216
3180321,,Yes,2015-07-02 21:39:52.847,Women,Not VIP,Yes,No,70
3190960,,No,,Men,Not VIP,No,No,216
3196676,,No,,Women,Not VIP,Yes,No,29
3199091,,No,,N/D,Not VIP,No,No,29
921620,,Yes,2011-12-15 23:18:38.073,Women,Not VIP,Yes,Yes,29
3188298,,Yes,2013-03-14 16:00:51.383,N/D,Not VIP,No,No,77
3177823,,No,,Women,Not VIP,No,No,216
293124,,Yes,2011-01-11 19:52:23.160,Women,Not VIP,No,No,216
285823,,Yes,2010-11-02 17:04:03.673,Men,Not VIP,No,No,216
3202653,,Yes,2012-10-15 14:08:01.870,Women,Not VIP,Yes,No,29
3202721,,Yes,2012-06-26 15:47:34.963,N/D,Not VIP,No,No,216
3208233,,No,,Women,Not VIP,No,No,216
3213064,1950-01-31,No,,Women,Not VIP,No,No,216
3208665,,No,,Men,Not VIP,No,No,37
3208110,,No,,N/D,Not VIP,No,No,216
3206499,1989-07-14,No,,Men,Not VIP,No,No,29
3221075,,No,,N/D,Not VIP,No,No,37
3243769,,Yes,2014-07-06 16:58:27.070,N/D,Not VIP,No,No,216
2627617,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,216
2630157,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,70
2635792,,Yes,2012-07-26 15:32:32.170,Men,Not VIP,Yes,No,70
3209983,,No,,Women,Not VIP,No,No,216
3241135,,No,,Men,Not VIP,No,No,216
3247952,,No,,N/D,Not VIP,No,No,216
3228908,,Yes,2011-08-09 19:01:48.147,Women,Not VIP,No,No,216
3230765,,No,,N/D,Not VIP,Yes,No,216
3246558,,No,,Women,Not VIP,No,No,37
293781,1990-02-27,Yes,2011-01-11 19:52:23.160,Men,Not VIP,No,No,216
3205292,,No,,Women,Not VIP,No,No,37
3208502,,Yes,2012-09-19 02:51:27.907,Men,Not VIP,No,No,216
3220285,,Yes,2012-02-04 16:59:46.813,Women,Not VIP,No,No,29
3232668,,No,,Women,Not VIP,No,Yes,216
3241158,,No,,Men,Not VIP,Yes,No,216
3245821,,Yes,2012-03-20 14:45:22.910,Men,Not VIP,Yes,No,216
2628278,,Yes,2012-07-24 19:29:30.403,Men,Not VIP,Yes,Yes,216
2661833,,Yes,2012-07-31 15:14:55.033,N/D,Not VIP,No,No,216
2667967,,Yes,2012-06-14 15:28:03.387,Women,VIP,Yes,No,216
924446,1986-09-27,Yes,2011-12-15 23:18:38.073,Men,Not VIP,No,Yes,29
3184542,,No,,Men,Not VIP,No,No,13
2716043,,Yes,2012-08-02 15:10:13.973,Women,Not VIP,No,No,216
2728012,,No,,Women,Not VIP,No,No,70
2719697,,Yes,2012-08-02 15:10:13.973,Women,Not VIP,No,No,216
2723841,,Yes,2012-08-02 15:10:13.973,Women,Not VIP,No,No,29
2727149,,Yes,2012-08-02 15:10:13.973,Men,Not VIP,No,No,70
2644718,,Yes,2012-07-25 16:52:14.110,Women,Not VIP,Yes,No,37
2647153,,Yes,2012-05-10 15:23:19.570,N/D,Not VIP,No,No,216
2666408,,Yes,2012-07-31 15:14:55.033,Women,Not VIP,No,No,37
2668115,1962-03-24,No,,Men,Not VIP,Yes,No,70
2677085,,Yes,2012-07-31 15:14:55.033,Men,Not VIP,No,No,29
2670459,,Yes,2012-07-28 16:27:37.540,N/D,Not VIP,No,No,29
2678017,,Yes,2011-12-09 10:09:07.790,Women,Not VIP,No,No,216
2689311,,Yes,2012-07-31 15:14:55.033,Women,Not VIP,No,No,216
2661729,,Yes,2012-07-31 15:14:55.033,Women,Not VIP,Yes,No,216
2681767,,Yes,2012-07-31 15:14:55.033,N/D,Not VIP,No,No,70
2687398,,Yes,2012-07-31 15:14:55.033,Men,Not VIP,No,No,216
2638862,,No,2012-07-26 15:32:32.170,Men,Not VIP,No,No,216
3257380,,Yes,2014-02-25 13:02:24.223,Women,VIP,Yes,Yes,216
3259020,,Yes,2012-09-24 07:11:02.393,N/D,Not VIP,No,No,216
2649184,,Yes,2012-07-26 15:32:32.170,N/D,Not VIP,No,No,216
2637369,,Yes,2012-07-26 15:32:32.170,Men,Not VIP,Yes,No,216
2690524,,Yes,2012-07-31 15:14:55.033,N/D,Not VIP,No,No,216
2632250,1971-06-22,No,,Women,Not VIP,Yes,Yes,70
2632531,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,29
2635926,,Yes,2012-07-26 15:32:32.170,N/D,Not VIP,No,No,216
2637330,,Yes,2012-07-10 18:53:41.580,Men,Not VIP,No,No,216
2639570,,Yes,2012-07-26 15:32:32.170,Women,Not VIP,No,No,216
2658360,,Yes,2012-07-31 15:14:55.033,Men,Not VIP,Yes,No,70
3200929,,Yes,2015-05-09 23:46:19.060,N/D,Not VIP,No,No,216
3247568,,No,,N/D,Not VIP,No,No,216
3231111,,No,,Women,Not VIP,No,No,216
1894870,1986-07-13,Yes,2012-05-03 15:01:44.230,Women,Not VIP,No,No,216
3242450,,Yes,2011-11-28 22:26:19.713,Women,Not VIP,No,No,216
3205355,,Yes,2012-09-18 20:53:40.463,N/D,Not VIP,No,No,29
3207620,,No,,N/D,Not VIP,No,No,216
2704429,,Yes,2012-07-31 15:14:55.033,Women,Not VIP,Yes,No,216
2707987,1987-01-28,Yes,2012-07-31 16:30:44.917,Women,Not VIP,No,No,29
3216605,,No,,Women,Not VIP,Yes,No,216
2638353,,Yes,2012-07-25 06:12:44.970,Men,Not VIP,No,No,216
1891310,,Yes,2012-05-03 15:01:44.230,N/D,Not VIP,No,No,216
1901755,,Yes,2012-05-04 15:00:34.417,Men,Not VIP,No,No,70
2709484,,Yes,2012-08-02 15:10:13.973,N/D,Not VIP,No,No,29
1898305,,Yes,2012-05-04 15:00:34.417,Women,Not VIP,Yes,Yes,216
2710562,1987-01-03,Yes,2011-10-29 02:21:37.723,Women,Not VIP,Yes,No,29
1910237,1987-09-26,Yes,2011-08-26 00:21:09.617,Women,Not VIP,No,No,29
1912091,,No,2012-05-08 15:06:28.760,N/D,Not VIP,No,No,216
1917103,,Yes,2012-05-08 15:06:28.760,Women,Not VIP,No,No,216
1917889,,Yes,2012-05-08 15:06:28.760,Women,Not VIP,Yes,Yes,216
1920115,,Yes,2012-05-08 15:06:28.760,Men,Not VIP,Yes,No,216
1895787,1946-10-02,Yes,2012-05-04 15:00:34.417,Women,Not VIP,Yes,No,216
1910210,,Yes,2012-05-08 15:06:28.760,Women,Not VIP,No,No,216
1924184,1963-07-28,No,,Women,Not VIP,Yes,Yes,70
1925722,,Yes,2012-05-08 15:06:28.760,Men,Not VIP,No,No,216
1924209,,Yes,2012-05-08 15:06:28.760,N/D,Not VIP,No,No,216
311399,,Yes,2011-01-31 11:21:44.960,Women,Not VIP,No,No,216
2723793,,Yes,2012-08-02 05:04:02.430,Women,Not VIP,No,No,216
311797,,Yes,2011-01-31 11:21:44.960,Women,Not VIP,No,No,216
2730712,,No,,N/D,Not VIP,No,No,216
2649824,,Yes,2012-07-26 15:32:32.170,Men,Not VIP,No,No,70
2726696,,Yes,2012-08-02 15:10:13.973,Women,Not VIP,No,No,29
1878355,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,No,No,216
1884711,,Yes,2012-05-03 15:01:44.230,Women,Not VIP,No,No,216
1888464,,Yes,2012-05-03 15:01:44.230,N/D,Not VIP,No,No,216
303729,,Yes,2011-01-22 02:25:58.107,Men,Not VIP,No,No,216
2718939,,Yes,2012-07-11 15:22:59.857,Men,Not VIP,Yes,No,216
2724169,,Yes,2012-08-02 15:10:13.973,Men,Not VIP,No,No,216
1882204,1978-02-28,Yes,2015-01-05 03:43:41.117,Women,Not VIP,Yes,No,216
950360,,No,2011-12-19 22:24:32.227,N/D,Not VIP,No,No,216
1881823,,Yes,2012-05-01 21:28:56.537,N/D,Not VIP,No,No,216
1906077,,Yes,2012-05-08 15:06:28.760,Women,Not VIP,Yes,Yes,216
1936873,,Yes,2012-05-10 15:23:19.057,Men,Not VIP,No,Yes,216
1932244,,Yes,2012-04-06 17:55:36.083,Men,Not VIP,Yes,No,216
1919288,,Yes,2012-05-08 15:06:28.760,N/D,Not VIP,Yes,No,37
1945470,,Yes,2012-05-10 15:23:19.057,Men,Not VIP,No,No,216
1945973,,Yes,2012-05-10 15:23:19.057,N/D,Not VIP,Yes,Yes,216
1932309,,Yes,2012-05-08 16:41:15.110,N/D,Not VIP,No,No,29
1932911,,Yes,2012-05-10 15:23:19.057,N/D,Not VIP,No,No,216
1917935,,Yes,2012-05-06 23:20:03.420,Men,Not VIP,No,No,216
309499,1981-09-21,Yes,2011-01-31 11:21:44.960,Men,Not VIP,Yes,No,216
307897,1979-11-17,Yes,2011-01-26 09:30:42.570,Women,Not VIP,Yes,No,216
1942526,,Yes,2012-05-10 15:23:19.057,N/D,Not VIP,No,No,216
1910441,,Yes,2012-05-08 15:06:28.760,Women,Not VIP,No,No,216
1917250,,No,2012-05-08 15:06:28.760,Women,Not VIP,No,Yes,216
1918091,,Yes,2012-05-08 15:06:28.760,N/D,Not VIP,Yes,No,216
1878687,,Yes,2012-05-01 15:04:53.000,Women,Not VIP,Yes,No,216
1884728,,Yes,2012-05-03 15:01:44.230,Women,Not VIP,Yes,No,216
1936597,,Yes,2012-05-10 15:23:19.057,N/D,Not VIP,No,No,216
1948443,1984-11-26,Yes,2012-03-26 03:17:12.533,Women,Not VIP,Yes,Yes,29
1939983,,Yes,2012-05-10 15:23:19.057,Men,Not VIP,No,No,29
1940634,,Yes,2012-05-10 15:23:19.057,Men,Not VIP,No,No,216
1951065,1980-04-23,Yes,2012-05-15 15:02:47.867,Women,Not VIP,No,No,216
1944686,,Yes,2011-10-04 19:43:15.913,Women,Not VIP,Yes,Yes,216
1944884,1986-01-11,Yes,2012-05-10 15:23:19.057,Men,Not VIP,Yes,Yes,37
961371,1967-11-16,Yes,2011-12-29 19:30:14.583,Women,Not VIP,Yes,No,216
967448,,Yes,2011-12-20 15:28:06.053,Men,Not VIP,Yes,No,104770
2055363,,Yes,2012-05-29 19:44:49.540,Women,Not VIP,Yes,No,69
2089130,,Yes,2012-05-31 15:11:26.670,Women,Not VIP,Yes,Yes,93
2148595,,Yes,2012-06-06 18:48:50.010,Women,Not VIP,No,No,215
2080220,,Yes,2012-05-29 19:44:49.540,N/D,Not VIP,No,No,101
2086218,,Yes,2012-05-29 19:44:49.540,Women,Not VIP,No,No,196
2052948,,Yes,2012-05-29 19:44:49.540,N/D,Not VIP,Yes,No,215
2048451,,Yes,2012-05-24 15:24:30.827,Women,Not VIP,No,No,101
2119740,1990-08-04,Yes,2011-10-13 16:39:13.737,Men,Not VIP,Yes,Yes,109
2127646,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,Yes,No,215
2113540,,Yes,2012-06-05 14:56:30.743,N/D,Not VIP,No,No,109
2064533,1989-06-22,Yes,2012-05-29 19:44:49.540,Women,Not VIP,No,No,215
2069179,,Yes,2012-05-29 19:44:49.540,N/D,Not VIP,No,No,80
2166462,,Yes,2012-06-08 19:12:33.363,Women,Not VIP,No,No,104768
2185265,,Yes,2012-06-12 18:29:36.647,N/D,Not VIP,Yes,Yes,215
2197561,,Yes,2012-06-12 18:29:36.647,Women,Not VIP,No,No,215
2138277,1961-04-28,Yes,2012-06-06 18:48:50.010,Men,Not VIP,No,No,64
2085658,1984-09-25,Yes,2012-05-29 19:44:49.540,Men,Not VIP,Yes,No,93
2097356,,Yes,2012-05-31 15:11:26.670,N/D,Not VIP,No,No,211
2107186,1974-01-28,No,,Women,Not VIP,Yes,Yes,597577
2107637,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,No,No,215
2215866,,Yes,2011-07-08 00:09:49.433,N/D,Not VIP,No,No,196
45810,,Unknown,,Unknown,Not VIP,No,No,1
16496,,Unknown,,Unknown,Not VIP,No,No,1
34722,,Unknown,,Unknown,Not VIP,No,No,1
57879,,Unknown,,Unknown,Not VIP,No,No,1
30380,,Unknown,,Unknown,Not VIP,No,No,1
51389,,Unknown,,Unknown,Not VIP,No,No,1
65116,,Unknown,,Unknown,Not VIP,No,No,1
30250,,Unknown,,Unknown,Not VIP,No,No,1
25137,,Unknown,,Unknown,Not VIP,No,No,1
16201,,Unknown,,Unknown,Not VIP,No,No,1
51693,,Unknown,,Unknown,Not VIP,No,No,1
2207162,,Yes,2012-06-14 15:28:02.927,Women,Not VIP,No,Yes,196
2218989,1978-02-21,Yes,2012-06-14 15:28:02.927,Men,Not VIP,No,No,101
